Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
DXXIPX,x-coordinate of inferior posterior point,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXIPY,y-coordinate of inferior posterior point,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXLABEL,Label of the vertebra (T4 to L4),DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXMIDH,Middle height of the vertebra,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPOSTH,Posterior height of the vertebra,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT0X,x-coordinate of first outline point,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT0Y,y-coordinate of first outline point,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT10X,x-coordinates of outline points 11,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT10Y,y-coordinates of outline points 11,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT11X,x-coordinates of outline points 12,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT11Y,y-coordinates of outline points 12,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT12X,x-coordinates of outline points 13,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT12Y,y-coordinates of outline points 13,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT13X,x-coordinates of outline points 14,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT13Y,y-coordinates of outline points 14,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT14X,x-coordinates of outline points 15,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT14Y,y-coordinates of outline points 15,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT15X,x-coordinates of outline points 16,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT15Y,y-coordinates of outline points 16,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT16X,x-coordinates of outline points 17,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT16Y,y-coordinates of outline points 17,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT17X,x-coordinates of outline points 18,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT17Y,y-coordinates of outline points 18,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT18X,x-coordinates of outline points 19,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT18Y,y-coordinates of outline points 19,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT19X,x-coordinates of outline points 20,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT19Y,y-coordinates of outline points 20,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT1X,x-coordinates of outline points 2,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT1Y,y-coordinates of outline points 2,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT20X,x-coordinates of outline points 21,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT20Y,y-coordinates of outline points 21,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT21X,x-coordinates of outline points 22,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT21Y,y-coordinates of outline points 22,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT22X,x-coordinates of outline points 23,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT22Y,y-coordinates of outline points 23,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT23X,x-coordinates of outline points 24,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT23Y,y-coordinates of outline points 24,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT24X,x-coordinates of outline points 25,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT24Y,y-coordinates of outline points 25,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT25X,x-coordinates of outline points 26,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT25Y,y-coordinates of outline points 26,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT26X,x-coordinates of outline points 27,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT26Y,y-coordinates of outline points 27,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT27X,x-coordinates of outline points 28,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT27Y,y-coordinates of outline points 28,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT28X,x-coordinates of outline points 29,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT28Y,y-coordinates of outline points 29,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT29X,x-coordinates of outline points 30,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT29Y,y-coordinates of outline points 30,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT2X,x-coordinates of outline points 3,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT2Y,y-coordinates of outline points 3,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT30X,x-coordinates of outline points 31,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT30Y,y-coordinates of outline points 31,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT31X,x-coordinates of outline points 32,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT31Y,y-coordinates of outline points 32,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT32X,x-coordinates of outline points 33,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT32Y,y-coordinates of outline points 33,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT33X,x-coordinates of outline points 34,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT33Y,y-coordinates of outline points 34,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT34X,x-coordinates of outline points 35,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT34Y,y-coordinates of outline points 35,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT35X,x-coordinates of outline points 36,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT35Y,y-coordinates of outline points 36,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT36X,x-coordinates of outline points 37,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT36Y,y-coordinates of outline points 37,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT37X,x-coordinates of outline points 38,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT37Y,y-coordinates of outline points 38,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT38X,x-coordinates of outline points 39,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT38Y,y-coordinates of outline points 39,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT39X,x-coordinates of outline points 40,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT39Y,y-coordinates of outline points 40,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT3X,x-coordinates of outline points 4,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT3Y,y-coordinates of outline points 4,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT40X,x-coordinates of outline points 41,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT40Y,y-coordinates of outline points 41,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT41X,x-coordinates of outline points 42,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT41Y,y-coordinates of outline points 42,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT42X,x-coordinates of outline points 43,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT42Y,y-coordinates of outline points 43,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT43X,x-coordinates of outline points 44,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT43Y,y-coordinates of outline points 44,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT44X,x-coordinates of outline points 45,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT44Y,y-coordinates of outline points 45,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT45X,x-coordinates of outline points 46,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT45Y,y-coordinates of outline points 46,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT46X,x-coordinates of outline points 47,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT46Y,y-coordinates of outline points 47,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT47X,x-coordinates of outline points 48,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT47Y,y-coordinates of outline points 48,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT48X,x-coordinates of outline points 49,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT48Y,y-coordinates of outline points 49,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT49X,x-coordinates of outline points 50,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT49Y,y-coordinates of outline points 50,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT4X,x-coordinates of outline points 5,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT4Y,y-coordinates of outline points 5,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT50X,x-coordinates of outline points 51,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT50Y,y-coordinates of outline points 51,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT51X,x-coordinates of outline points 52,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT51Y,y-coordinates of outline points 52,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT52X,x-coordinates of outline points 53,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT52Y,y-coordinates of outline points 53,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT53X,x-coordinates of outline points 54,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT53Y,y-coordinates of outline points 54,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT54X,x-coordinates of outline points 55,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT54Y,y-coordinates of outline points 55,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT55X,x-coordinates of outline points 56,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT55Y,y-coordinates of outline points 56,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT56X,x-coordinates of outline points 57,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT56Y,y-coordinates of outline points 57,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT57X,x-coordinates of outline points 58,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT57Y,y-coordinates of outline points 58,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT58X,x-coordinates of outline points 59,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT58Y,y-coordinates of outline points 59,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT59X,x-coordinates of outline points 60,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT59Y,y-coordinates of outline points 60,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT5X,x-coordinates of outline points 6,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT5Y,y-coordinates of outline points 6,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT60X,x-coordinates of outline points 61,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT60Y,y-coordinates of outline points 61,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT61X,x-coordinates of outline points 62,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT61Y,y-coordinates of outline points 62,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT62X,x-coordinates of outline points 63,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT62Y,y-coordinates of outline points 63,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT63X,x-coordinates of outline points 64,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT63Y,y-coordinates of outline points 64,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT64X,x-coordinates of outline points 65,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT64Y,y-coordinates of outline points 65,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT65X,x-coordinates of outline points 66,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT65Y,y-coordinates of outline points 66,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT66X,x-coordinates of outline points 67,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT66Y,y-coordinates of outline points 67,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT67X,x-coordinates of outline points 68,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
DXXPT67Y,y-coordinates of outline points 68,DXXT4_H,Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology,2013,2014,Examination,None
