Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
WT1YUR10,1 year urine weight: Jackknife replicate weight 10,HULT_H_R,Electrolytes - Home Urine Collection,2014,2014,Laboratory,RDC Only
WT1YUR11,1 year urine weight: Jackknife replicate weight 11,HULT_H_R,Electrolytes - Home Urine Collection,2014,2014,Laboratory,RDC Only
WT1YUR11,1 year urine weight: Jackknife replicate weight 11,HULT_H_R,Electrolytes - Home Urine Collection,2014,2014,Laboratory,RDC Only
WT1YUR12,1 year urine weight: Jackknife replicate weight 12,HULT_H_R,Electrolytes - Home Urine Collection,2014,2014,Laboratory,RDC Only
WT1YUR12,1 year urine weight: Jackknife replicate weight 12,HULT_H_R,Electrolytes - Home Urine Collection,2014,2014,Laboratory,RDC Only
WT1YUR13,1 year urine weight: Jackknife replicate weight 13,HULT_H_R,Electrolytes - Home Urine Collection,2014,2014,Laboratory,RDC Only
WT1YUR13,1 year urine weight: Jackknife replicate weight 13,HULT_H_R,Electrolytes - Home Urine Collection,2014,2014,Laboratory,RDC Only
WT1YUR14,1 year urine weight: Jackknife replicate weight 14,HULT_H_R,Electrolytes - Home Urine Collection,2014,2014,Laboratory,RDC Only
WT1YUR14,1 year urine weight: Jackknife replicate weight 14,HULT_H_R,Electrolytes - Home Urine Collection,2014,2014,Laboratory,RDC Only
WT1YUR15,1 year urine weight: Jackknife replicate weight 15,HULT_H_R,Electrolytes - Home Urine Collection,2014,2014,Laboratory,RDC Only
WT1YUR15,1 year urine weight: Jackknife replicate weight 15,HULT_H_R,Electrolytes - Home Urine Collection,2014,2014,Laboratory,RDC Only
SEQN,Respondent sequence number,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
UR1CR,"Creatinine, Urine 1st Collection (mg/dL)",U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
UR1IO,"Iodine, Urine 1st Collection (ng/mL)",U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
UR1UCSTS,Urine collection status,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
VPSU,Variance primary sampling unit (PSU),U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
VPSUBRR,Variance PSU for use with BRR weights,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
VSTRA,Variance stratum,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
VSTRABRR,Variance stratum for use with BRR weights,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB01,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 01,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB02,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 02,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB03,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 03,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB04,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 04,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB05,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 05,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB06,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 06,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB07,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 07,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB08,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 08,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB09,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 09,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB10,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 10,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB11,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 11,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB12,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 12,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB13,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 13,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB14,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 14,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB15,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 15,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUB16,1 year urine weight: Fay's adjusted balanced repeated replication (Fay's BRR) weight 16,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR,1 year urine weight,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR01,1 year urine weight: Jackknife replicate weight 01,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR02,1 year urine weight: Jackknife replicate weight 02,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR03,1 year urine weight: Jackknife replicate weight 03,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR04,1 year urine weight: Jackknife replicate weight 04,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR05,1 year urine weight: Jackknife replicate weight 05,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR06,1 year urine weight: Jackknife replicate weight 06,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR07,1 year urine weight: Jackknife replicate weight 07,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR08,1 year urine weight: Jackknife replicate weight 08,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR09,1 year urine weight: Jackknife replicate weight 09,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR10,1 year urine weight: Jackknife replicate weight 10,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR11,1 year urine weight: Jackknife replicate weight 11,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR12,1 year urine weight: Jackknife replicate weight 12,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR13,1 year urine weight: Jackknife replicate weight 13,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR14,1 year urine weight: Jackknife replicate weight 14,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
WT1YUR15,1 year urine weight: Jackknife replicate weight 15,U1IO_H_R,Iodine - 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
SEQN,Respondent sequence number.,UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
URDUA3LC,Urinary Arsenous acid comment code,UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
URDUA5LC,Urinary Arsenic acid comment code,UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
URDUABLC,Urinary Arsenobetaine comment code,UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
URDUACLC,Urinary Arsenocholine comment code,UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
URDUDALC,Urinary Dimethylarsinic acid comment code,UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
URDUMMAL,Urinary Monomethylarsonic acid comment code,UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
URXUAB,Urinary Arsenobetaine (ug/L),UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
URXUAC,Urinary Arsenocholine (ug/L),UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
URXUAS3,Urinary Arsenous acid (ug/L),UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
URXUAS5,Urinary Arsenic acid (ug/L),UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
URXUCR,"Creatinine, urine (mg/dL)",UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
URXUDMA,Urinary Dimethylarsinic acid (ug/L),UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
URXUMMA,Urinary Monomethylarsonic acid (ug/L),UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
WTSA2YR,Subsample A weights,UAS_H,Arsenics - Speciated - Urine,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,UTASS_H,Arsenic - Total - Urine - Special Sample,2013,2014,Laboratory,None
URDUASLC,"Urinary arsenic, total Comment Code",UTASS_H,Arsenic - Total - Urine - Special Sample,2013,2014,Laboratory,None
URXUAS,"Urinary arsenic, total (ug/L)",UTASS_H,Arsenic - Total - Urine - Special Sample,2013,2014,Laboratory,None
URXUCR,Urinary creatinine,UTASS_H,Arsenic - Total - Urine - Special Sample,2013,2014,Laboratory,None
WTFSM,Smoking weights,UTASS_H,Arsenic - Total - Urine - Special Sample,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URDUBALC,Urinary Barium comment code,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URDUCDLC,Urinary Cadmium comment code,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URDUCOLC,Urinary Cobalt (ug/L) comment code,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URDUCSLC,Urinary Cesium comment code,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URDUMNLC,Urinary Mn comment code,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URDUMOLC,Urinary Molybdenum comment code,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URDUPBLC,Urinary Lead comment code,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URDUSBLC,Urinary Antimony comment code,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URDUSNLC,USN comment code,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URDUSRLC,USR comment code,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URDUTLLC,Urinary Thallium comment code,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URDUTULC,Urinary Tungsten comment code,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URDUURLC,Urinary Uranium comment code,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUBA,"Barium, urine (ug/L)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUCD,"Cadmium, urine (ug/L)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUCO,"Cobalt, urine (ug/L)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUCR,"Creatinine, urine (mg/dL)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUCS,"Cesium, urine (ug/L)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUMN,"Manganese, urine (ug/L)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUMO,"Molybdenum, urine (ug/L)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUPB,"Lead, urine (ug/L)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUSB,"Antimony, urine (ug/L)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUSN,"Tin, urine (ug/L)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUSR,"Strontium, urine (ug/L)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUTL,"Thallium, urine (ug/L)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUTU,"Tungsten, urine (ug/L)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
URXUUR,"Uranium, urinary (ug/L)",UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
WTFSM,Two year smoking weights,UMS_H,Metals - Urine - Special Sample,2013,2014,Laboratory,None
PHAALCHR,"The time (in hours) the examinee last drank alcohol such as beer, wine, or liquor.",FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHAALCMN,"The time (in minutes) the examinee last drank alcohol such as beer, wine, or liquor.",FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHAANTHR,"The time (in hours) the examinee last had antacids, laxatives or anti-diarrheals.",FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHAANTMN,"The time (in minutes) the examinee last had antacids, laxatives or anti-diarrheals.",FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHACOFHR,The time (in hours) since the examinee last drank coffee or tea with cream or sugar.,FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHACOFMN,The time (in minutes) since the examinee last drank coffee or tea with cream or sugar.,FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHAFSTHR,The time (in hours) between when the examinee last ate or drank anything other than water and the time of the venipuncture.,FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHAFSTMN,The time (in minutes) between when the examinee last ate or drank anything other than water and the time of the venipuncture.,FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHAGUMHR,"The time (in hours) the examinee last had gum, breath mints, lozenges or cough drops, or other cough or cold remedies.",FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHAGUMMN,"The time (in minutes) the examinee last had gum, breath mints, lozenges or cough drops, or other cough or cold remedies.",FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHASUPHR,The time (in hours) the examinee last had dietary supplements such as vitamins and minerals.,FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHASUPMN,The time (in minutes) the examinee last had dietary supplements such as vitamins and minerals.,FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHDSESN,Session in which SP was examined,FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHQ020,Coffee or tea with cream or sugar? [Include milk or non-dairy creamers.],FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHQ030,"Alcohol, such as beer, wine, or liquor?",FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHQ040,"Gum, breath mints, lozenges or cough drops, or other cough or cold remedies?",FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHQ050,"Antacids, laxatives, or anti-diarrheals?",FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
PHQ060,Dietary supplements such as vitamins and minerals? [Include multivitamins and single nutrient supplements.],FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,FASTQX_H,Fasting Questionnaire,2013,2014,Laboratory,None
SEQN,Respondent sequence number,U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
SEQN,Respondent sequence number,U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2CL,"Chloride, Urine 2nd Collection (mg/dL)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2CL,"Chloride, Urine 2nd Collection (mg/dL)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2CLSI,"Chloride, Urine 2nd Collection (mmol/L)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2CLSI,"Chloride, Urine 2nd Collection (mmol/L)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2CR,"Creatinine, Urine 2nd Collection (mg/dL)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2CR,"Creatinine, Urine 2nd Collection (mg/dL)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2K,"Potassium, Urine 2nd Collection (mg/dL)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2K,"Potassium, Urine 2nd Collection (mg/dL)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2KSI,"Potassium, Urine 2nd Collection (mmol/L)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2KSI,"Potassium, Urine 2nd Collection (mmol/L)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2NA,"Sodium, Urine 2nd Collection (mg/dL)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2NA,"Sodium, Urine 2nd Collection (mg/dL)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2NASI,"Sodium, Urine 2nd Collection (mmol/L)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2NASI,"Sodium, Urine 2nd Collection (mmol/L)",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2UCSTS,Urine collection status,U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
UR2UCSTS,Urine collection status,U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
URDNA2LC,"Sodium, Urine 2nd Comment Code",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
URDNA2LC,"Sodium, Urine 2nd Comment Code",U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
VPSU,Variance primary sampling unit (PSU),U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
VPSU,Variance primary sampling unit (PSU),U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
VPSUBRR,Variance PSU for use with BRR weights,U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
VPSUBRR,Variance PSU for use with BRR weights,U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
VSTRA,Variance stratum,U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
VSTRA,Variance stratum,U2LT_H_R,Electrolytes - 24-Hour Urine - Second Collection,2014,2014,Laboratory,RDC Only
